Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
ci.superior.wi.us,,,,Local,,Wisconsin,"City of Superior, WI -- Note added 7/29/14 5:42",http://ci.superior.wi.us/,6/6/13 18:08
ci.sutherlin.or.us,,,,Local,,Oregon,"City of Sutherlin, OR -- Note added 6/20/14 9:39",http://ci.sutherlin.or.us/,6/6/13 18:08
ci.sweeny.tx.us,,,,Local,,Texas,"City of Sweeny, TX -- Note added 6/9/15 5:41",http://ci.sweeny.tx.us/,6/6/13 18:08
ci.sweet-home.or.us,,,,Local,,Oregon,"City of Sweet Home, OR (Oregon at its best) -- Note added 7/23/14 15:47",http://ci.sweet-home.or.us/,6/6/13 18:08
ci.taylor.tx.us,,,,Local,,Texas,"City of Taylor, TX -- Note added 6/9/15 5:42",http://www.ci.taylor.tx.us/,6/6/13 18:08
ci.taylors-falls.mn.us,,,,Local,,Minnesota,"City of Taylors Falls, MN -- Note added 11/18/13 19:28",http://www.ci.taylors-falls.mn.us/,6/6/13 18:09
ci.temple-city.ca.us,,,,Local,,California,"City of Temple City, CA website -- Note added 4/6/15 17:58",http://ci.temple-city.ca.us/,6/6/13 18:08
ci.temple.tx.us,,,,Local,,Texas,"City of Temple, TX -- Note added 6/9/15 5:43",http://ci.temple.tx.us/,6/6/13 18:08
ci.tenino.wa.us,,,,Local,,Washington,"City of Tenino, WA -- Note added 12/1/14 6:46",http://www.ci.tenino.wa.us/,6/6/13 18:08
ci.texarkana.tx.us,,,,Local,,Texas,"City of Texarkana, TX -- Note added 6/9/15 5:45",http://ci.texarkana.tx.us/,6/6/13 18:08
ci.the-colony.tx.us,,,,Local,,Texas,"The Colony, TX -- Note added 6/9/15 5:46",http://thecolonytx.gov/,6/6/13 18:08
ci.the-dalles.or.us,,,,Local,,Oregon,"City of the Dalles, OR -- Note added 6/17/14 14:15",http://ci.the-dalles.or.us/,6/6/13 18:08
ci.tomball.tx.us,,,,Local,,Texas,"City of Tomball, TX -- Note added 6/9/15 5:47",http://ci.tomball.tx.us/,6/6/13 18:08
ci.tonawanda.ny.us,,,,Local,,New York,"City of Tonawanda, NY -- Note added 6/17/15 17:24",http://ci.tonawanda.ny.us/,6/6/13 18:08
ci.tracy.ca.us,,,,Local,,California,"City of Tracy, CA website -- Note added 4/6/15 18:07",http://ci.tracy.ca.us/,6/6/13 18:08
ci.troutdale.or.us,,,,Local,,Oregon,"City of Troutdale, OR -- Note added 6/20/14 9:39",http://ci.troutdale.or.us/,6/6/13 18:08
ci.tulare.ca.us,,,,Local,,California,"City of Tulare, CA -- Note added 1/17/14 15:32",http://ci.tulare.ca.us/,6/6/13 18:08
ci.tumwater.wa.us,,,,Local,,Washington,"City of Tumwater, WA -- Note added 1/17/14 15:32",http://www.ci.tumwater.wa.us/,6/6/13 18:08
ci.turlock.ca.us,,,,Local,,California,"City of Turlock, CA -- Note added 1/17/14 15:33",http://ci.turlock.ca.us/,6/6/13 18:08
ci.twentynine-palms.ca.us,,,,Local,,California,"City of Twentynine Palms, CA - http://www.ci.twentynine-palms.ca.us/  -- Note added 10/28/13 11:59",#N/A,6/6/13 18:08
ci.union-city.ca.us,,,,Local,,California,"City of Union City, CA -- Note added 1/17/14 16:04",http://www.ci.union-city.ca.us/,6/6/13 18:08
ci.union-gap.wa.us,,,,Local,,Washington,"City of Union Gap, WA -- Note added 7/19/13 17:38",http://www.ci.union-gap.wa.us/,6/6/13 18:08
ci.union.mo.us,,,,Local,,Missouri,"City of Union, MO. -- Note added 9/30/15 15:05",http://ci.union.mo.us/,6/6/13 18:08
ci.upland.ca.us,,,,Local,,California,"City of Upland, CA website -- Note added 4/6/15 19:53",http://ci.upland.ca.us/,6/6/13 18:08
ci.valdez.ak.us,,,,Local,,Alaska,"City of Valdez, AK -- Note added 6/7/13 12:56",http://ci.valdez.ak.us/,6/6/13 18:08
ci.vallejo.ca.us,,,,Local,,California,"Needs www to resolve. City of Vallejo, CA website -- Note added 4/6/15 20:04",http://www.ci.vallejo.ca.us/,6/6/13 18:08
ci.valparaiso.in.us,,,,Local,,Indiana,"valparaiso, In -- Note added 8/27/15 14:21",http://ci.valparaiso.in.us/,6/6/13 18:09
ci.veneta.or.us,,,,Local,,Oregon,"City of Veneta, OR -- Note added 6/17/14 14:27",http://ci.veneta.or.us/,6/6/13 18:08
ci.verona.wi.us,,,,Local,,Wisconsin,"City of Verona, WI -- Note added 7/29/14 5:43",http://www.ci.verona.wi.us/,6/6/13 18:08
ci.victorville.ca.us,,,,Local,,California,"City of Victorville, CA website -- Note added 4/6/15 20:09",http://ci.victorville.ca.us/,6/6/13 18:08
ci.visalia.ca.us,,,,Local,,California,"City of Visalia, CA -- Note added 3/20/14 18:20",http://ci.visalia.ca.us/,6/6/13 18:08
ci.waitepark.mn.us,,,,Local,,Minnesota,"City of Waite Park, MN -- Note added 8/27/13 13:01",http://www.ci.waitepark.mn.us/,6/6/13 18:09
ci.walla-walla.wa.us,,,,Local,,Washington,"City of Walla Walla, WA -- Note added 4/7/14 18:03",http://www.ci.walla-walla.wa.us/,6/6/13 18:08
ci.walnut.ca.us,,,,Local,,California,"City of Walnut, CA website -- Note added 4/6/15 20:21",http://ci.walnut.ca.us/,6/6/13 18:08
ci.warrenton.or.us,,,,Local,,Oregon,"City of Warrenton, OR -- Note added 6/20/14 9:40",http://ci.warrenton.or.us/,6/6/13 18:08
ci.wasco.ca.us,,,,Local,,California,"City of Wasco, CA website -- Note added 4/6/15 20:25",http://www.ci.wasco.ca.us/,6/6/13 18:08
ci.washington.mo.us,,,,Local,,Missouri,"City of Washington, MO. -- Note added 9/30/15 15:06",http://www.ci.washington.mo.us/,6/6/13 18:08
ci.watauga.tx.us,,,,Local,,Texas,"City of Watauga, TX -- Note added 6/9/15 5:48",http://ci.watauga.tx.us/,6/6/13 18:08
ci.watertown.ma.us,,,,Local,,Massachusetts,"Watertown, Ma -- Note added 8/26/15 15:50",http://ci.watertown.ma.us/,6/6/13 18:09
ci.watertown.wi.us,,,,Local,,Wisconsin,"City of Watertown, WI -- Note added 7/29/14 5:44",http://ci.watertown.wi.us/,6/6/13 18:08
ci.waterville.wa.us,,,,Local,,Washington,"Town of Waterville, WA -- Note added 12/1/14 6:47",http://ci.waterville.wa.us/,6/6/13 18:08
ci.waukesha.wi.us,,,,Local,,Wisconsin,"City of Waukesha, WI -- Note added 4/2/14 19:58",http://www.ci.waukesha.wi.us/web/guest/waukesha,6/6/13 18:08
ci.wausau.wi.us,,,,Local,,Wisconsin,"City of Wausau, WI -- Note added 7/29/14 5:46",http://www.ci.wausau.wi.us/,6/6/13 18:08
ci.weatherford.tx.us,,,,Local,,Texas,"City of Weatherford, TX -- Note added 6/9/15 5:50",http://ci.weatherford.tx.us/,6/6/13 18:08
ci.webster.ny.us,,,,Local,,New York,"Town of Webster, NY -- Note added 6/17/15 17:26",http://ci.webster.ny.us/,6/6/13 18:08
ci.weed.ca.us,,,,Local,,California,"No longer redirecting. This is the real domain now. -- Note added 6/26/19. City of Weed, CA website. Resolves to weedca.govoffice3.com automatically -- Note added 4/6/15 20:38",http://weedca.govoffice3.com/,6/6/13 18:08
ci.wesley-chapel.nc.us,,,,Local,,North Carolina,"wesley-chapel, nc -- Note added 9/11/15 19:22",http://www.ci.wesley-chapel.nc.us/,6/6/13 18:08
ci.west-allis.wi.us,,,,Local,,Wisconsin,"City of West Allis, WI -- Note added 7/29/14 5:47",http://apps.westalliswi.gov/,6/6/13 18:08
ci.west-bend.wi.us,,,,Local,,Wisconsin,"City of West Bend, WI -- Note added 4/3/14 19:37",http://www.ci.west-bend.wi.us/,6/6/13 18:08
ci.westminster.co.us,,,,Local,,Colorado,"City of Westminster, CO -- Note added 7/11/14 5:40",http://www.ci.westminster.co.us/,6/6/13 18:08
ci.westport.wa.us,,,,Local,,Washington,"City of Westport, WA -- Note added 3/20/14 18:21",http://ci.westport.wa.us/,6/6/13 18:08
ci.wheatridge.co.us,,,,Local,,Colorado,"City of Wheat Ridge, CO -- Note added 7/11/14 5:40",http://ci.wheatridge.co.us/,6/6/13 18:08
ci.white-bear-township.mn.us,,,,Local,,Minnesota,"White Bear Township, MN -- Note added 4/19/15 22:48",http://www.ci.white-bear-township.mn.us/,6/6/13 18:08
ci.wickenburg.az.us,,,,Local,,Arizona,"Town of Wickenburg, AZ -- Note added 12/11/13 14:31",http://ci.wickenburg.az.us/,6/6/13 18:08
ci.willis.tx.us,,,,Local,,Texas,"City of Willis, TX -- Note added 6/9/15 5:52",http://ci.willis.tx.us/,6/6/13 18:09
ci.wilsonville.or.us,,,,Local,,Oregon,"City of Wilsonville, OR -- Note added 6/17/14 14:25",http://ci.wilsonville.or.us/,6/6/13 18:08
ci.wilton.nh.us,,,,Local,,New Hampshire,"wilton, nh -- Note added 8/28/15 18:44",http://www.wiltonnh.gov/,6/6/13 18:08
ci.windcrest.tx.us,,,,Local,,Texas,"City of Windcrest, TX -- Note added 6/9/15 5:52",http://ci.windcrest.tx.us/,6/6/13 18:08
ci.windsor.ca.us,,,,Local,,California,"City of Windsor, CA -- Note added 1/17/14 16:04",http://ci.windsor.ca.us/,6/6/13 18:08
ci.wixom.mi.us,,,,Local,,Michigan,"wixom, mi -- Note added 9/2/15 20:34",http://ci.wixom.mi.us/,6/6/13 18:09
ci.woburn.ma.us,,,,Local,,Massachusetts,Wodburn Ma -- Note added 8/26/15 15:50,http://ci.woburn.ma.us/,6/6/13 18:09
ci.wood-village.or.us,,,,Local,,Oregon,"City of Wood Village, OR -- Note added 6/17/14 14:23",http://www.ci.wood-village.or.us/,6/6/13 18:08
ci.woodburn.or.us,,,,Local,,Oregon,"City of Woodburn, OR -- Note added 6/17/14 14:22",http://ci.woodburn.or.us/,6/6/13 18:08
ci.woodinville.wa.us,,,,Local,,Washington,"City of Woodinville, WA -- Note added 12/1/14 6:42",http://ci.woodinville.wa.us/,6/6/13 18:08
ci.woodland.wa.us,,,,Local,,Washington,"City of Woodland, WA -- Note added 12/1/14 6:41",http://ci.woodland.wa.us/,6/6/13 18:08
ci.woonsocket.ri.us,,,,Local,,Rhode Island,"City of Woonsocket, RI -- Note added 7/1/15 13:22",http://ci.woonsocket.ri.us/,6/6/13 18:08
ci.wylie.tx.us,,,,Local,,Texas,"City of Wylie, TX -- Note added 6/9/15 5:54",http://ci.wylie.tx.us/,6/6/13 18:08
ci.yachats.or.us,,,,Local,,Oregon,"City of Yachats, OR -- Note added 6/17/14 14:21",http://ci.yachats.or.us/,6/6/13 18:08
ci.yarrow-point.wa.us,,,,Local,,Washington,"Town of Yarrow Point, WA -- Note added 11/26/14 7:07",http://ci.yarrow-point.wa.us/,6/6/13 18:08
ci.yelm.wa.us,,,,Local,,Washington,"City of Yelm, WA -- Note added 1/17/14 16:17",http://ci.yelm.wa.us/,6/6/13 18:08
ci.yorba-linda.ca.us,,,,Local,,California,"Cityof Yourba-Linda, CA website -- Note added 4/6/15 21:00",http://ci.yorba-linda.ca.us/,6/6/13 18:08
ci.yreka.ca.us,,,,Local,,California,"City of Yreka, CA website -- Note added 4/6/15 21:06",http://ci.yreka.ca.us/,6/6/13 18:08
ci.yuma.az.us,,,,Local,,Arizona,"City of Yuma, AZ -- Note added 12/13/13 12:46",http://www.ci.yuma.az.us/,6/6/13 18:08
city.cleveland.oh.us,,,,Local,,Ohio,"City of Cleveland, OH -- Note added 1/2/14 14:51",http://www.city.cleveland.oh.us/CityofCleveland/Home,1/2/14 14:50
city.fitchburg.wi.us,,,,Local,,Wisconsin,"City of Fitchburg, WI -- Note added 1/17/14 16:19",http://city.fitchburg.wi.us/,6/6/13 18:08
city.ketchikan.ak.us,,,,Local,,Alaska,"City of Ketchikan, AK -- Note added 6/7/13 12:43",http://www.city.ketchikan.ak.us/,6/6/13 18:08
city.kodiak.ak.us,,,,Local,,Alaska,"City of Kodiak, AK -- Note added 8/27/13 12:50",http://www.city.kodiak.ak.us/Home/Pages/home2.aspx,6/6/13 18:08
city.laconia.nh.us,,,,Local,,New Hampshire,"laconia, nh -- Note added 8/28/15 18:44",http://city.laconia.nh.us/,6/6/13 18:08
city.winchester.mo.us,,,,Local,,Missouri,"City of Winchester, MO -- Note added 7/19/13 17:50",http://www.city.winchester.mo.us/,6/6/13 18:08
city1.price.lib.ut.us,,,,Local,,Utah,"Price City, UT -- Note added 7/26/13 16:12",http://city1.price.lib.ut.us/,6/6/13 18:08
cityhoriconwi.us,,,,Local,,Wisconsin,"City of Horicon, WI -- Note added 6/12/13 17:45",http://www.cityhoriconwi.us/,6/12/13 17:45
cityof.lawton.ok.us,,,,Local,,Oklahoma,"lawton, ok -- Note added 8/28/15 16:31",http://cityof.lawton.ok.us/,6/6/13 18:08
cityofattleboro.us,,,,Local,,Massachusetts,"Attleboro, MA -- Note added 8/26/15 15:50",http://cityofattleboro.us/,6/6/13 18:08
cityofberkeley.us,,,,Local,,Missouri,"City of Berkeley, MO. -- Note added 9/30/15 15:11",http://cityofberkeley.us/,6/6/13 18:08
cityofbrodheadwi.us,,,,Local,,Wisconsin,"City of Brodhead, WI -- Note added 7/31/14 5:15",http://cityofbrodheadwi.us/,6/6/13 18:08
cityofbrooksville.us,,,,Local,,Florida,"City of Brooksville, FL -- Note added 10/23/13 11:24",http://cityofbrooksville.us/,10/23/13 11:23
cityofchubbuck.us,,,,Local,,Idaho,"City of Chubbuck, ID -- Note added 7/5/13 18:30",http://www.cityofchubbuck.us/,6/6/13 18:08
cityofeurekasprings.us,,,,Local,,Arkansas,"City of Eureka Spring, AR -- Note added 7/17/13 18:15",http://cityofeurekasprings.us/,6/6/13 18:08
cityofgoldbar.us,,,,Local,,Washington,"City of Gold Bar, WA -- Note added 11/26/14 6:49",http://cityofgoldbar.us/,6/6/13 18:08
cityofhaydenid.us,,,,Local,,Idaho,"City of Hayden, ID -- Note added 7/8/13 15:43",http://www.cityofhaydenid.us/,6/6/13 18:09
cityofhaydenlake.us,,,,Local,,Idaho,"City of Hayden Lake, ID -- Note added 7/5/13 18:42",http://www.cityofhaydenlake.us/,6/6/13 18:08
cityofhesperia.us,,,,Local,,California,"City of Hesperia, CA website -- Note added 4/22/15 21:36",http://cityofhesperia.us/,6/6/13 18:08
cityoflakewood.us,,,,Local,,Washington,"City of Lakewood, WA -- Note added 11/26/14 6:43",https://www.cityoflakewood.us/,6/6/13 18:08
cityofmanassaspark.us,,,,Local,,Virginia,"City of Manassas Park, VA -- Note added 5/30/14 14:46",http://cityofmanassaspark.us/,6/6/13 18:08
cityofmenifee.us,,,,Local,,California,"City of Menifee, CA website -- Note added 4/24/15 21:02",http://cityofmenifee.us/,6/6/13 18:08
cityofnampa.us,,,,Local,,Idaho,"City of Nampa, ID -- Note added 7/5/13 18:32",http://www.cityofnampa.us/,6/6/13 18:08
cityofnewarkde.us,,,,Local,,Delaware,"City of Newark, DE -- Note added 6/6/13 18:09",http://cityofnewarkde.us/,6/6/13 18:09
cityofpa.us,,,,Local,,Washington,"City of Port Angeles, WA -- Note added 11/25/14 6:57",http://wa-portangeles.civicplus.com/,6/6/13 18:08
cityofpewaukee.us,,,,Local,,Wisconsin,"City of Pewaukee, WI -- Note added 7/31/14 5:31",http://cityofpewaukee.us/,6/6/13 18:08
cityofportorchard.us,,,,Local,,Washington,"City of Port Orchard, WA -- Note added 11/25/14 6:55",http://www.cityofportorchard.us/index.php,6/6/13 18:08
cityofpt.us,,,,Local,,Washington,"City of Port Townsend, WA n  -- Note added 11/25/14 6:52",http://cityofpt.us/,6/6/13 18:08
cityofrc.us,,,,Local,,California,"City of Ranch Cucamonga, CA website -- Note added 5/20/15 18:02",http://www.cityofrc.us/,6/6/13 18:08
cityofroywa.us,,,,Local,,Washington,"City of Roy, WA -- Note added 11/25/14 6:49",http://cityofroywa.us/,6/6/13 18:08
cityofsafford.us,,,,Local,,Arizona,"City of Safford, AZ -- Note added 12/13/13 12:49",http://cityofsafford.us/,6/6/13 18:08
cityofseaside.us,,,,Local,,Oregon,"City of Seaside, OR -- Note added 6/17/14 15:43",http://cityofseaside.us/,6/6/13 18:08
cityofseward.us,,,,Local,,Alaska,"City of Seward, AK -- Note added 6/7/13 13:09",http://cityofseward.us/,6/6/13 18:08
cityofslt.us,,,,Local,,California,"City of South Lake Tahoe, CA website n  -- Note added 5/20/15 21:21",http://cityofslt.us/,6/6/13 18:08
cityofstgabriel.us,,,,Local,,Louisiana,"St. Gabriel, LA -- Note added 8/24/15 14:23",http://cityofstgabriel.us/,6/6/13 18:08
cityofstuart.us,,,,Local,,Florida,"City of Stuart, FL -- Note added 11/19/14 14:33",http://www.cityofstuart.us/,6/6/13 18:08
cityoftoppenish.us,,,,Local,,Washington,"City of Toppenish, WA -- Note added 11/25/14 6:43",http://cityoftoppenish.us/,6/6/13 18:08
cityofvancouver.us,,,,Local,,Washington,"City of Vancouver, WA -- Note added 11/25/14 6:41",http://www.cityofvancouver.us/,6/6/13 18:08
cityofwashougal.us,,,,Local,,Washington,"City of Washougal, WA -- Note added 11/25/14 6:38",http://cityofwashougal.us/,6/6/13 18:08
cityofzillah.us,,,,Local,,Washington,"City of Zillah, WA -- Note added 11/25/14 6:38",http://cityofzillah.us/,6/6/13 18:08
clackamas.us,,,,County,,Oregon,"Clackamas County, OR -- Note added 8/28/13 13:03",http://www.clackamas.us/,6/6/13 18:08
clanton.al.us,,,,Local,,Alabama,"City of Clanton, AL -- Note added 7/15/13 14:35",http://clanton.al.us/,6/6/13 18:08
clarksvillemo.us,,,,Local,,Missouri,"City of Clarksville, MO. -- Note added 10/1/15 16:47",http://clarksvillemo.org/,6/6/13 18:08
clintonwi.us,,,,Local,,Wisconsin,"Village of Clinton, WI -- Note added 8/4/14 5:22",http://www.clintonwi.us/,6/6/13 18:08
co.accomack.va.us,,,,County,,Virginia,"Accomack County, VA -- Note added 5/30/14 14:48",http://co.accomack.va.us/,6/6/13 18:08
co.adams.co.us,,,,County,,Colorado,"Adams County, CO -- Note added 7/11/14 5:46",http://co.adams.co.us/,6/6/13 18:08
co.adams.id.us,,,,County,,Idaho,"Adams County, ID -- Note added 7/5/13 18:51",http://co.adams.id.us/,6/6/13 18:08
co.adams.wa.us,,,,County,,Washington,"Adams County, WA -- Note added 4/7/14 17:58",http://www.co.adams.wa.us/,6/6/13 18:08
co.aitkin.mn.us,,,,County,,Minnesota,"Aitkin County, MN -- Note added 4/19/15 23:56",http://www.co.aitkin.mn.us/,6/6/13 18:08
co.allen.oh.us,,,,County,,Ohio,"Allen County, OH -- Note added 3/13/14 15:08",http://co.allen.oh.us/,6/6/13 18:08
co.anderson.tx.us,,,,County,,Texas,"Anderson County, TX -- Note added 6/17/15 5:21",http://co.anderson.tx.us/,6/6/13 18:08
co.anson.nc.us,,,,County,,North Carolina,"anson, nc -- Note added 9/11/15 19:32",http://co.anson.nc.us/,6/6/13 18:08
co.apache.az.us,,,,County,,Arizona,"Apache County, AZ -- Note added 12/13/13 13:00",http://www.co.apache.az.us/,6/6/13 18:08
co.arapahoe.co.us,,,,County,,Colorado,"Arapahoe County, CO -- Note added 7/11/14 5:47",http://co.arapahoe.co.us/,6/6/13 18:08
co.archer.tx.us,,,,County,,Texas,"Archer County, TX -- Note added 6/17/15 5:22",http://co.archer.tx.us/,6/6/13 18:08
co.armstrong.pa.us,,,,County,,Pennsylvania,"Armstrong County, PA -- Note added 9/8/14 14:13",http://co.armstrong.pa.us/,6/6/13 18:08
co.armstrong.tx.us,,,,County,,Texas,"Armstrong County, TX -- Note added 6/17/15 5:23",http://co.armstrong.tx.us/,6/6/13 18:08
co.ashland.wi.us,,,,County,,Wisconsin,"Ashland County, WI -- Note added 8/4/14 5:24",http://co.ashland.wi.us/,6/6/13 18:08
co.asotin.wa.us,,,,County,,Washington,"Asotin County, WA -- Note added 11/24/14 7:07",http://co.asotin.wa.us/,6/6/13 18:08
co.atascosa.tx.us,,,,County,,Texas,"Atascosa County, TX -- Note added 6/17/15 5:25",http://atascosacountytexas.net/,6/6/13 18:08
co.augusta.va.us,,,,County,,Virginia,"Augusta County, VA -- Note added 3/21/14 16:45",http://www.co.augusta.va.us/,6/6/13 18:08
co.bailey.tx.us,,,,County,,Texas,"Bailey County, TX -- Note added 6/17/15 5:26",http://co.bailey.tx.us/,6/6/13 18:08
co.banks.ga.us,,,,County,,Georgia,"Banks County, Ga -- Note added 8/25/15 14:48",http://co.banks.ga.us/,6/6/13 18:08
co.bannock.id.us,,,,County,,Idaho,"Bannock County, ID -- Note added 7/15/14 5:51",http://www.co.bannock.id.us/,6/6/13 18:08
co.barnes.nd.us,,,,County,,North Dakota,"Barnes County, ND -- Note added 7/18/14 5:38",http://www.co.barnes.nd.us/,6/6/13 18:08
co.becker.mn.us,,,,County,,Minnesota,"Becker County, MN -- Note added 11/22/13 14:39",http://www.co.becker.mn.us/,6/6/13 18:08
co.bedford.va.us,,,,County,,Virginia,"Bedford County, VA -- Note added 5/30/14 14:54",http://www.co.bedford.va.us/index.asp,6/6/13 18:08
co.bee.tx.us,,,,County,,Texas,"Bee County, TX -- Note added 6/17/15 5:27",http://co.bee.tx.us/,6/6/13 18:08
co.beltrami.mn.us,,,,County,,Minnesota,"Beltrami County, MN -- Note added 4/19/15 23:59",http://www.co.beltrami.mn.us/,6/6/13 18:08
co.benton.mn.us,,,,County,,Minnesota,"Benton County, MN -- Note added 4/20/15 0:01",http://www.co.benton.mn.us/,6/6/13 18:08
co.benton.or.us,,,,County,,Oregon,"Benton County, OR -- Note added 6/20/14 7:47",http://www.co.benton.or.us/,6/6/13 18:08
co.benton.wa.us,,,,County,,Washington,"Benton County, WA -- Note added 11/22/13 14:40",http://co.benton.wa.us/,6/6/13 18:08
co.bergen.nj.us,,,,County,,New Jersey,"Bergen County, NJ -- Note added 7/25/13 14:52",http://co.bergen.nj.us/,6/6/13 18:08
co.berks.pa.us,,,,County,,Pennsylvania,"Berks County, PA -- Note added 7/19/13 17:45",http://www.co.berks.pa.us/Pages/default.aspx,6/6/13 18:08
co.bertie.nc.us,,,,County,,North Carolina,"bertie, nc -- Note added 9/11/15 19:33",http://www.co.bertie.nc.us/,6/6/13 18:08
co.bingham.id.us,,,,County,,Idaho,"Bingham County, ID -- Note added 7/15/14 5:50",http://www.co.bingham.id.us/,6/6/13 18:08
co.blaine.id.us,,,,County,,Idaho,"Blaine County, ID -- Note added 7/5/13 18:53",http://www.co.blaine.id.us/,6/6/13 18:08
co.blanco.tx.us,,,,County,,Texas,"Blanco County, TX -- Note added 6/17/15 5:28",http://co.blanco.tx.us/,6/6/13 18:08
co.blount.al.us,,,,County,,Alabama,"Blount County, AL -- Note added 7/15/13 14:51",http://www.co.blount.al.us/,6/6/13 18:08
co.blue-earth.mn.us,,,,County,,Minnesota,"Blue Earth County, MN -- Note added 4/20/15 0:03",http://www.co.blue-earth.mn.us/,6/6/13 18:08
co.bolivar.ms.us,,,,County,,Mississippi,"Bolivar County, MS -- Note added 7/23/14 14:59",http://co.bolivar.ms.us/,6/6/13 18:08
co.bonner.id.us,,,,County,,Idaho,"Bonner County, ID -- Note added 7/5/13 18:53",http://bonnercounty.us/,6/6/13 18:08
co.bonneville.id.us,,,,County,,Idaho,"Bonneville County, ID -- Note added 7/5/13 18:54",http://www.co.bonneville.id.us/,6/6/13 18:08
co.borden.tx.us,,,,County,,Texas,"Borden County, TX -- Note added 6/17/15 5:29",http://co.borden.tx.us/,6/6/13 18:08
co.botetourt.va.us,,,,County,,Virginia,"Botetourt County, VA -- Note added 5/30/14 14:56",http://co.botetourt.va.us/,6/6/13 18:08
co.bremer.ia.us,,,,County,,Iowa,"Bremer County, IA -- Note added 8/25/14 14:45",http://www.co.bremer.ia.us/,8/25/14 14:45
co.brown.mn.us,,,,County,,Minnesota,"Brown County, MN -- Note added 4/20/15 0:04",http://www.co.brown.mn.us/,6/6/13 18:08
