Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
roosevelttownship.govoffice.com,,,,Local,,Minnesota,"Roosevelt Township, MN -- Note added 5/1/15 2:23",http://www.roosevelttownship.govoffice.com/,6/6/13 18:09
rootstowntwp.com,,,,Local,,Ohio,"Township of Rootstown, OH -- Note added 3/27/14 17:59",http://rootstowntwp.com/,6/6/13 18:08
rosholtvillage.com,,,,Local,,Wisconsin,"Village of Rostholt, WI -- Note added 8/6/14 5:54",http://rosholtvillage.com/,6/6/13 18:08
rossfordohio.com,,,,Local,,Ohio,"City of Rossford, OH -- Note added 3/27/14 18:00",http://rossfordohio.com/city/,6/6/13 18:08
roswellgov.com,,,,Local,,Georgia,"city of Roswell, Ga -- Note added 8/25/15 16:06",http://roswellgov.com/,6/6/13 18:08
rowlett.com,,,,Local,,Texas,"City of Rowlett, T -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
roxbury.govoffice2.com,,,,Local,,Vermont,"Town of Roxbury, VT -- Note added 8/14/14 5:59",http://www.roxbury.govoffice2.com/,6/6/13 18:09
roxburyct.com,,,,Local,,Connecticut,"Town of Roxbury, CT -- Note added 2/4/15 6:52",http://roxburyct.com/Pages/index,6/6/13 18:08
royalpalmbeach.com,,,,Local,,Florida,"Royal Palm Beach, FL -- Note added 7/1/15 18:44",http://royalpalmbeach.com/,6/6/13 18:08
royaltontownship.com,,,,Local,,Minnesota,"Royalton Township, MN -- Note added 5/1/15 2:25",http://www.royaltontownship.com/,6/6/13 18:08
royaltonvt.com,,,,Local,,Vermont,"Town of Royalton, VT -- Note added 8/14/14 5:59",http://royaltonvt.com/,6/6/13 18:08
rppj.com,,,,County,,Louisiana,Rapides Parish Police Jury -- Note added 8/24/15 15:07,http://rppj.com/,6/6/13 18:08
rrcity.com,,,,Local,,Ohio,"City of Rocky River, OH -- Note added 3/27/14 18:02",http://www.rrcity.com/,6/6/13 18:08
rtd-denver.com,,,,Regional,,Colorado,"Regional Transportation District, Denver -- Note added 7/14/14 6:30",http://rtd-denver.com/,6/6/13 18:08
rubberrevolutiondc.com,,,,Local,,District of Columbia,"Rubber Revolution, a campaign of the District of Columbia Department of Health -- Note added 11/20/13 16:25",http://rubberrevolutiondc.com/,6/6/13 18:08
rupert-idaho.com,,,,Local,,Idaho,"City of Rupert, ID -- Note added 7/8/13 19:26",http://www.rupert-idaho.com/,6/6/13 18:08
rushford.govoffice.com,,,,Local,,Minnesota,"City of Rushford, MN -- Note added 5/1/15 2:27",http://www.rushford.govoffice.com/,6/6/13 18:09
rushfordvillage.govoffice.com,,,,Local,,Minnesota,"City of Rushford Village, MN -- Note added 5/1/15 2:28",http://www.rushfordvillage.govoffice.com/,6/6/13 18:09
rutherford-nj.com,,,,Local,,New Jersey,"Borough of Rutherford, NJ -- Note added 3/24/14 15:06",http://rutherford-nj.com/,6/6/13 18:08
rutlandrec.com,,,,Local,,Vermont,City of Rutland Recreation and Parks Division -- Note added 8/14/14 6:02,http://www.rutlandrec.com/,6/6/13 18:08
rutlandtown.com,,,,Local,,Vermont,"Town of Rutland, VT -- Note added 8/14/14 6:03",http://rutlandtown.com/,6/6/13 18:08
rutlandtownship.com,,,,Local,,Illinois,"Rutland Township, IL -- Note added 7/3/14 17:32",http://rutlandtownship.com/,6/6/13 18:08
ryetwp.com,,,,Local,,Pennsylvania,"Rye Township, PA -- Note added 10/1/14 20:07",http://ryetwp.com/Pages/Home.aspx,6/6/13 18:08
sadsburytownship.com,,,,Local,,Pennsylvania,"Sadsbury Township, PA -- Note added 10/1/14 20:09",http://sadsburytownship.com/,6/6/13 18:08
safemt.com,,,,State,,Montana,"SafeMT, a resource of the Montana State Fund for safety in Montana's workplaces. -- Note added 11/18/13 16:35",http://safemt.com/,11/18/13 16:34
sagcounty.com,,,,County,,Maine,"sag county, me -- Note added 8/27/15 19:55",http://sagcounty.com/,6/6/13 18:08
saginaw-mi.com,,,,Local,,Michigan,"saginaw, mi -- Note added 9/3/15 16:04",http://www.saginaw-mi.com/,6/6/13 18:08
saginawcounty.com,,,,County,,Michigan,"saginaw county, mi -- Note added 9/3/15 16:04",http://saginawcounty.com/,6/6/13 18:08
salem.com,,,,Local,,Massachusetts,"salem, ma -- Note added 8/26/15 16:19",http://salem.com/Pages/index,6/6/13 18:08
salemcitynj.com,,,,Local,,New Jersey,"Salem City, NJ -- Note added 9/16/15 18:45",http://salemcitynj.com/,6/6/13 18:08
salemsd.com,,,,Local,,South Dakota,"City of Salem, SD -- Note added 7/17/14 5:52",http://www.salemsd.com/,6/6/13 18:08
salmun.com,,,,Local,,New York,"City of Salamanca, NY -- Note added 8/25/14 16:56",http://www.salmun.com/,6/6/13 18:08
sandovalcounty.com,,,,County,,New Mexico,"Sandoval County, NM -- Note added 7/16/14 5:37",http://www.sandovalcounty.com/,6/6/13 18:08
sandstone.govoffice.com,,,,Local,,Minnesota,"City of Sandstone, MN -- Note added 5/1/15 2:29",http://www.sandstone.govoffice.com/,6/6/13 18:09
sandusky-county.com,,,,County,,Ohio,"Sandusky County, OH -- Note added 8/2/13 16:21",http://sandusky-county.com/,6/6/13 18:08
sanfranciscotownship.com,,,,Local,,Minnesota,"San Francisco Township, MN -- Note added 5/1/15 2:30",http://www.sanfranciscotownship.com/,6/6/13 18:08
sangabrielcity.com,,,,Local,,California,"City of San Gabriel, CA -- Note added 8/25/14 15:30",http://www.sangabrielcity.com/,6/6/13 18:08
sangervilleme.com,,,,Local,,Maine,"Town of Sangerville, ME -- Note added 11/10/15 12:48",http://sangervilleme.com/,6/6/13 18:08
sanjacintoriverauthority.com,,,,Local,,Texas,San Jacinto River Authority -- Note added 7/8/14 12:22,http://www.sanjacintoriverauthority.com/,7/8/14 12:20
sanjuanciudadpatria.com,,,,Local,,Puerto Rico,"Municipio de San Juan, PR -- Note added 6/12/13 12:28",http://www.sanjuanciudadpatria.com/,6/6/13 18:08
sanjuanco.com,,,,County,,Washington,"San Juan County, WA -- Note added 11/17/14 7:00",http://sanjuanco.com/,6/6/13 18:08
santeecooper.com,,,,State,,South Carolina,"Santee Cooper, also known officially from the 1930s as the South Carolina Public Service Authority, is South Carolina's state-owned electric and water utility that came into being during the New Deal. -- Note added 8/25/14 16:04",https://www.santeecooper.com/,6/6/13 18:08
sarasotagov.com,,,,Local,,Florida,"City of Sarasota, FL -- Note added 9/5/13 13:42",http://www.sarasotagov.org/,6/6/13 18:08
saratoga.govoffice2.com,,,,Local,,Wyoming,"Town of Saratoga, WY -- Note added 6/7/13 16:12",http://www.saratoga.govoffice2.com/,6/6/13 18:09
saratogaspringscity.com,,,,Local,,Utah,"City of Saratoga Springs, UT -- Note added 8/25/14 16:24",http://www.saratogaspringscity.com/,6/6/13 18:08
sargentnd.com,,,,County,,North Dakota,"Sargent County, ND -- Note added 7/22/14 6:03",http://www.sargentnd.com/,6/6/13 18:08
sarpy.com,,,,County,,Nebraska,"Sarpy County, NE -- Note added 7/5/13 19:01",http://sarpy.com/,6/6/13 18:08
sartellmn.com,,,,Local,,Minnesota,"City of Sartell, MN -- Note added 5/1/15 2:31",http://www.sartellmn.com/,6/6/13 18:08
saugatuckcity.com,,,,Local,,Michigan,"saugatuck city, mi -- Note added 9/3/15 16:06",http://saugatuckcity.com/,6/6/13 18:08
saulttribe.com,,,,Native Sovereign Nation / Tribal,,Michigan,"Sault Tribe of Chippewa Indians, Sault Ste. Marie, MI -- Note added 3/20/14 17:09",http://www.saulttribe.com/,6/6/13 18:08
savannahrivernuclearsolutions.com,,,,Quasigovernmental,,,"Savannah River Nuclear Solutions, LLC -- Note added 8/12/14 15:58",http://www.savannahrivernuclearsolutions.com/,8/12/14 15:56
savannaillinois.com,,,,Local,,Illinois,"City of Savanna, IL -- Note added 7/3/14 17:33",http://savannaillinois.com/,6/6/13 18:08
saxonburgpa.com,,,,Local,,Pennsylvania,"Borough of Saxonburg, PA -- Note added 11/19/13 20:37",http://saxonburgpa.com/,6/6/13 18:08
sayreville.com,,,,Local,,New Jersey,"sayreville, nj -- Note added 9/16/15 18:45",http://sayreville.com/,6/6/13 18:08
sbafla.com,,,,State,,Florida,"Florida State Board of Administration, created by the Florida Constitution and is governed by a three-member Board of Trustees (Trustees), comprised of the Governor as Chair, the Chief Financial Officer and the Attorney General. -- Note added 8/25/14 16:59",http://www.sbafla.com/fsb/,6/6/13 18:08
sburl.com,,,,Local,,Vermont,"City of South Burlington, VT -- Note added 4/8/14 18:47",http://www.sburl.com/,6/6/13 18:08
sccommerce.com,,,,State,,South Carolina,SC dept of commerce -- Note added 8/28/15 15:19,http://sccommerce.com/,6/6/13 18:08
scdmvonline.com,,,,State,,South Carolina,SC DMV -- Note added 8/28/15 15:20,http://scdmvonline.com/DMVNew/,6/6/13 18:08
sceducationlottery.com,,,,State,,South Carolina,South Carolina Education Lottery -- Note added 6/12/13 14:24,#N/A,6/6/13 18:08
scguard.com,,,,State,,South Carolina,SC National Guard -- Note added 8/28/15 15:24,http://www.scguard.com/,6/6/13 18:08
sciotocountyohio.com,,,,County,,Ohio,Scioto County Commisioners -- Note added 3/27/14 18:06,http://sciotocountyohio.com/,6/6/13 18:08
scotchplainsnj.com,,,,Local,,New Jersey,"scotch plains, nj -- Note added 9/16/15 18:46",http://www.scotchplainsnj.gov/,6/6/13 18:08
scott-township.com,,,,Local,,Pennsylvania,"Scott Township, PA -- Note added 10/1/14 20:20",http://scott-township.com/,6/6/13 18:08
scottcounty.com/government,,,,County,,Tennessee,"Scott County, TN -- Note added 6/26/14 13:16",http://scottcounty.com/government,6/6/13 18:08
scottcountyiowa.com,,,,County,,Iowa,"Scott County, IA -- Note added 1/6/14 19:58",http://www.scottcountyiowa.com/,6/6/13 18:08
scottcountyva.com,,,,County,,Virginia,"Scott County, VA -- Note added 6/27/14 14:26",http://scottcountyva.com/,6/6/13 18:08
scpcf.com,,,,State,,South Carolina,SC malpractice patient compensation fund -- Note added 8/28/15 15:27,http://scpcf.com/,6/6/13 18:08
scsilc.com,,,,State,,South Carolina,South Carolina Statewide Independent Living Council (SILC) -- Note added 9/22/15 15:19,http://scsilc.com/,9/22/15 15:18
scsos.com,,,,State,,South Carolina,SC sec of state -- Note added 8/28/15 15:29,http://scsos.com/,6/6/13 18:08
sctuitiongrants.com,,,,State,,South Carolina,South Carolina Higher EducationTuition Grants Commission -- Note added 8/28/15 15:30,https://sctuitiongrants.org/,6/6/13 18:08
sddot.com,,,,State,,South Dakota,South Dakota Department of Transportation -- Note added 7/17/14 5:53,http://sddot.com/,6/6/13 18:08
sdmmp.com,Department of the Interior,,,Quasigovernmental,,California,"The SDMMP, established in 2008, facilitates and assists the San Diego Association of Governments (SANDAG), local jurisdictions, wildlife agencies, and other regional stakeholders and land managers in the implementation of conservation management and monitoring within San Diego County. (From https://sdmmp.com/about.php) Part of a deliverable to an ongoing contract with the San Diego Association of Governments (SANDAG). SANDAG contracted with the USGS to provide the design, content, server/hosting services and ongoing maintenance of this site where government and non-government partners can collaborate on biological research. The participation of the federal, state, and local partners in this program is essential to the USGS and SANDAG; therefore, this website cannot be a USGS-only product.",https://sdmmp.com/,2/3/20
seafordde.com,,,,Local,,Delaware,"City of Seaford, DE -- Note added 6/7/13 17:21",http://seafordde.com/,6/6/13 18:08
seagirtboro.com,,,,Local,,New Jersey,"sea girt borough, nj -- Note added 9/16/15 18:47",http://seagirtboro.com/,6/6/13 18:08
searsmont.com,,,,Local,,Maine,"searsmont, ME -- Note added 8/27/15 19:57",http://searsmont.com/,6/6/13 18:08
sebringohio.net.dnnmax.com,,,,Local,,Ohio,"Village of Sebring, OH -- Note added 8/2/13 16:29",http://sebringohio.net.dnnmax.com/,6/6/13 18:08
seepuertorico.com,,,,County,,Puerto Rico,Travel and Tourism Site for Puerto Rico -- Note added 6/6/13 19:43,#N/A,6/6/13 19:11
selma-nc.com,,,,Local,,North Carolina,"Selma, NC -- Note added 9/15/15 17:56",http://selma-nc.com/,6/6/13 18:08
senoia.com,,,,Local,,Georgia, -- Note added 8/25/15 16:07,http://senoia.com/,6/6/13 18:08
servicearizona.com,,,,State,,Arizona,"Authorized Service Website for the Arizona Department of Transportation, Motor Vehicle Division -- Note added 1/10/14 19:17",http://servicearizona.com/,1/10/14 19:17
seviercountyar.com,,,,County,,Arkansas,"Sevier County, AR -- Note added 7/17/13 17:29",http://seviercountyar.com/,7/17/13 17:29
sewickleyhills.com,,,,Local,,Pennsylvania,"Sewickley Hills Borough, PA -- Note added 10/1/14 20:28",http://www.sewickleyhills.com/,6/6/13 18:08
seymourcity.com,,,,Local,,Indiana,"seymour city, In -- Note added 8/27/15 14:56",http://seymourcity.com/,6/6/13 18:08
sfrpc.com,,,,Regional,,Florida,South Florida Regional Planning Council -- Note added 7/1/15 18:50,http://sfrpc.com/,6/6/13 18:08
sftool.ecomedes.com,General Services Administration (GSA),,Website - open to public,Federal,,,SFTool Product Search Your link to simpler environmentally responsible purchasing GSA has expanded our Sustainable Facilities Tool (SFTool) with a new tool that streamlines sustainable product procurement for vendors and buyers. GSA wants to make it easier for project teams to buy or specify environmentally preferable products. n  -- Note added 5/17/17 17:36,https://sftool.ecomedes.com/,5/17/17 17:08
shafter.com,,,,Local,,California,"City of Shafter, CA -- Note added 8/25/14 14:11",http://shafter.com/,6/6/13 18:08
shakeronline.com,,,,Local,,Ohio,"City of Shaker Heights, OH -- Note added 3/27/14 18:09",http://shakeronline.com/,6/6/13 18:08
sharonhillboro.com,,,,Local,,Pennsylvania,"Sharon Hill Borough, PA -- Note added 9/22/15 20:05",http://sharonhillboro.com/,6/6/13 18:08
sharpsburgborough.com,,,,Local,,Pennsylvania,"Sharpsburg Borough, PA -- Note added 10/1/14 20:30",http://sharpsburgborough.com/,6/6/13 18:08
sharpsburgmd.com,,,,Local,,Maryland,"Town of Sharpsburg, MD -- Note added 8/5/13 19:12",http://www.sharpsburgmd.com/,6/6/13 18:08
shawneetownship.com,,,,Local,,Ohio,"Township of Shawnee, County of Allen, OH -- Note added 3/27/14 18:25",http://shawneetownship.com/,6/6/13 18:08
sheboygancounty.com,,,,County,,Wisconsin,"Sheboygan County, WI -- Note added 1/22/14 17:11",http://www.sheboygancounty.com/,6/6/13 18:08
shelburnenh.com,,,,Local,,New Hampshire,"shelburne, nh -- Note added 9/2/15 19:10",http://shelburnenh.com/,6/6/13 18:08
shelbyal.com,,,,County,,Alabama,"Shelby County, AL -- Note added 7/15/13 18:56",https://www.shelbyal.com/,6/6/13 18:08
shelbycountykentucky.com,,,,County,,Kentucky,"Shelby County, KY -- Note added 6/29/15 16:41",http://shelbycountykentucky.com/,6/6/13 18:08
shelbymt.com,,,,Local,,Montana,"City of Shelby, MT -- Note added 11/22/13 13:57",http://shelbymt.com/,6/6/13 18:08
shelbyvillekentucky.com,,,,Local,,Kentucky,"City of Shelbyville, KY -- Note added 8/25/14 14:35",http://www.shelbyvillekentucky.com/,6/6/13 18:08
sheldoniowa.com,,,,Local,,Iowa,"City of Sheldon, IA¬†& Sheldon Chamber/Economic Development -- Note added 7/31/13 14:14",http://sheldoniowa.com/,6/6/13 18:08
sherburn.govoffice.com,,,,Local,,Minnesota,"City of Sherburn, MN -- Note added 5/1/15 2:32",http://www.sherburn.govoffice.com/,6/6/13 18:09
sheridancounty.com,,,,County,,Wyoming,"Sheridan County, WY -- Note added 7/23/14 5:32",http://www.sheridancounty.com/index2.php,6/6/13 18:08
shinnstonwv.com,,,,Local,,West Virginia,"City of Shinnston, WV -- Note added 3/31/14 13:36",http://www.shinnstonwv.com/,6/6/13 18:08
shipmspa.com,,,,State,,Mississippi,Mississippi State Port Authority -- Note added 7/25/14 20:50,http://shipmspa.com/,6/6/13 18:08
shorteralabama.com,,,,Local,,Alabama,"Town of Shorter, AL -- Note added 7/15/13 18:59",http://shorteralabama.com/,6/6/13 18:08
shoshonebannocktribes.com,,,,Native Sovereign Nation / Tribal,,Idaho,"Shoshone-Bannock Tribes, Fort Hall, ID -- Note added 8/25/14 14:37",http://www.shoshonebannocktribes.com/,6/6/13 18:08
shrewsburyboro.com,,,,Local,,New Jersey,Borough of Shrewsbury New Jersey -- Note added 9/16/15 19:06,http://www.shrewsburyboro.com/,6/6/13 18:08
sidneyoh.com,,,,Local,,Ohio,"City of Sidney, OH -- Note added 3/27/14 18:26",http://sidneyoh.com/,6/6/13 18:08
siloamsprings.com,,,,Local,,Arkansas,"City of Siloam Springs, AR -- Note added 7/17/13 19:00",http://siloamsprings.com/,6/6/13 18:08
silverbay.com,,,,Local,,Minnesota,"City of Silver Bay, MN -- Note added 5/1/15 2:37",http://www.silverbay.com/,6/6/13 18:08
silvercreekny.com,,,,Local,,New York,"Village of Silver Creek, NY -- Note added 3/20/14 17:04",http://silvercreekny.com/,6/6/13 18:08
silvercreektwp.com,,,,Local,,Minnesota,"Silver Creek Township, MN -- Note added 6/2/15 1:25",http://www.silvercreektwp.com/,6/6/13 18:08
simpsonville.com,,,,Local,,South Carolina,"simpsonville, sc -- Note added 8/28/15 15:31",http://www.simpsonville.com/,6/6/13 18:08
sites.google.com/site/cityofhancock,,,,Local,,Minnesota,"City of Hancock, MN -- Note added 6/10/15 13:51",https://sites.google.com/site/cityofhancock/,6/6/13 18:09
sites.google.com/site/damariscottame,,,,Local,,Maine,"damariscotta, me -- Note added 8/27/15 19:58",http://www.townofdamariscotta.com/,6/6/13 18:08
sites.google.com/site/lakewoodtownshipmn,,,,Local,,Minnesota,"Lakewood Township, MN -- Note added 6/10/15 14:09",https://sites.google.com/site/lakewoodtownshipmn/,6/6/13 18:08
sites.google.com/site/mytownofnorway,,,,Local,,Wisconsin,"Town of Norway, WI -- Note added 8/12/14 6:53",https://sites.google.com/site/mytownofnorway/home,6/6/13 18:09
sites.google.com/site/townofbarton,,,,Local,,Vermont,"Town of Barton, VT -- Note added 8/15/14 14:23",https://sites.google.com/site/townofbarton/,6/6/13 18:08
sites.google.com/site/wabanatownship,,,,Local,,Minnesota,"Wabana Township, MN -- Note added 4/26/15 5:51",https://sites.google.com/site/wabanatownship/,6/6/13 18:08
sites.google.com/site/waterfordtownshipwebsite/,,,,Local,,Minnesota,"Waterford Township, Dakota County, MN -- Note added 11/10/15 18:26",#N/A,11/10/15 18:25
sjbparish.com,,,,County,,Louisiana,St. John The Baptist Parish -- Note added 8/24/15 15:08,http://sjbparish.com/,6/6/13 18:08
sjcity.com,,,,Local,,Michigan,"st joseph city, mi -- Note added 9/3/15 16:08",http://sjcity.com/,6/6/13 18:08
slayton.govoffice.com,,,,Local,,Minnesota,"City of Slayton, MN -- Note added 8/25/14 12:48",http://www.slayton.govoffice.com/,6/6/13 18:09
slcgov.com,,,,Local,,Utah,"Salt Lake City, UT -- Note added 8/25/14 12:50",http://www.slcgov.com/,6/6/13 18:08
sleepyeye-mn.com,,,,Local,,Minnesota,"City of Sleepy Eye, MN -- Note added 6/2/15 1:27",http://www.sleepyeye-mn.com/,6/6/13 18:08
slph.ncpublichealth.com,,,,State,,North Carolina,"State Laboratory of Public Health, NC Division of Public Health -- Note added 7/26/13 15:11",#N/A,6/6/13 18:08
smiddleton.com,,,,Local,,Pennsylvania,"South Middleton Township, PA -- Note added 10/1/14 20:38",http://www.smiddleton.com/,6/6/13 18:08
smithfield-nc.com,,,,Local,,North Carolina,"smithfield, nc -- Note added 9/15/15 17:57",http://smithfield-nc.com/,6/6/13 18:08
smithfieldri.com,,,,Local,,Rhode Island,"Town of Smithfield, RI -- Note added 6/7/13 18:47",http://smithfieldri.com/,6/6/13 18:08
smithsonian.com,Smithsonian Institution,,Website - open to public,Federal,,,smithsonian.com and smithsonianmag.com both resolve as mirror websites to Smithsonian Magazine.  -- Note added 8/25/14 12:58,http://www.smithsonian.com/,8/25/14 12:56
smithsonianchannel.com,Smithsonian Institution,,Website - open to public,Federal,,,Smithsonian Channel -- Note added 8/25/14 12:59,http://www.smithsonianchannel.com/sc/web/home,8/25/14 12:59
smithsonianmag.com,Smithsonian Institution,,Website - open to public,Federal,,,Smithsonian magazine -- Note added 2/7/14 19:13,http://www.smithsonianmag.com/,2/7/14 19:13
smithsonianstore.com,Smithsonian Institution,,Website - open to public,Federal,,,Smithsonian Store -- Note added 6/26/13 16:26,http://www.smithsonianstore.com/home.jsp,6/6/13 18:08
smithvillecityhall.com,,,,Local,,Tennessee,"City of Smithville, TN -- Note added 6/26/14 13:19",http://smithvillecityhall.com/,6/6/13 18:08
smokeybear.com,U.S. Forest Service (USFS),,Website - open to public,Federal,,,Smokey Bear (wildfire prevention) -- Note added 6/26/13 16:28,http://smokeybear.com/,6/6/13 18:08
smyrnacity.com,,,,Local,,Georgia,"City of Smyrna, GA -- Note added 7/31/13 13:41",http://www.smyrnacity.com/,6/6/13 18:08
snowhillmd.com,,,,Local,,Maryland,"Town of Snow Hill, MD -- Note added 5/27/14 3:57",http://www.snowhillmd.com/,6/6/13 18:08
sodaspringsid.com,,,,Local,,Idaho,"City of Soda Springs, ID -- Note added 7/8/13 19:26",http://www.sodaspringsid.com/,6/6/13 18:08
solon-iowa.com,,,,Local,,Iowa,"Solon, IA -- Note added 8/26/15 13:43",http://solon-iowa.com/,6/6/13 18:08
solon.govoffice.com,,,,Local,,Maine,"solon, me -- Note added 8/27/15 19:59",http://solon.govoffice.com/,6/6/13 18:09
somerdale-nj.com,,,,Local,,New Jersey,"somerdale, nj -- Note added 9/16/15 19:05",http://somerdale-nj.com/,6/6/13 18:08
somersetborough.com,,,,Local,,Pennsylvania,"Somerset Borough, PA -- Note added 10/1/14 20:41",http://somersetborough.com/,6/6/13 18:08
somersworth.com,,,,Local,,New Hampshire,"somersworth, nh -- Note added 9/2/15 19:10",http://www.somersworth.com/,6/6/13 18:08
sosnc.com,,,,State,,North Carolina,NC Secretary Of State -- Note added 9/15/15 17:58,http://sosnc.com/,6/6/13 18:08
south-haven.com,,,,Local,,Michigan,"southhaven, mi -- Note added 9/3/15 16:08",http://south-haven.com/,6/6/13 18:08
southamptonpa.com,,,,Local,,Pennsylvania,"Upper Southampton Township, PA -- Note added 10/1/14 20:43",http://southamptonpa.com/,6/6/13 18:08
southboston.com,,,,Local,,Virginia,"Town of South Boston, VA -- Note added 6/27/14 14:43",http://southboston.com/,6/6/13 18:08
southcarolinaarts.com,,,,State,,South Carolina,south carolina arts commission -- Note added 8/28/15 15:32,http://southcarolinaarts.com/,6/6/13 18:08
southelgin.com,,,,Local,,Illinois,"Village of South Elgin, IL -- Note added 7/3/14 17:37",http://www.southelgin.com/,6/6/13 18:08
southhaventwp.com,,,,Local,,Michigan,"south haven township, mi -- Note added 9/3/15 16:09",http://www.southhaventwp.com/,6/6/13 18:08
southhutch.com,,,,Local,,Kansas,"City of South Hutchinson, KS -- Note added 7/10/14 5:37",http://southhutch.com/,6/6/13 18:09
southkingstownri.com,,,,Local,,Rhode Island,"Town of South Kingstown, RI -- Note added 6/7/13 18:48",http://southkingstownri.com/,6/6/13 18:08
southogdencity.com,,,,Local,,Utah,"South Ogden City, UT -- Note added 8/25/14 12:18",http://www.southogdencity.com/,6/6/13 18:08
southparktwp.com,,,,Local,,Pennsylvania,"South Park Township, PA -- Note added 10/1/14 20:47",http://southparktwp.com/,6/6/13 18:08
southplainfieldnj.com,,,,Local,,New Jersey,"Borough of South Plainfield, nj -- Note added 9/16/15 19:00",http://www.southplainfieldnj.com/spnj/,6/6/13 18:08
southrussell.com,,,,Local,,Ohio,"Village of South Russell, OH -- Note added 3/27/14 18:28",http://southrussell.com/,6/6/13 18:08
southsidetownship.com,,,,Local,,Minnesota,"Southside Township, MN -- Note added 6/2/15 1:28",http://www.southsidetownship.com/,6/6/13 18:08
southstrabane.com,,,,Local,,Pennsylvania,"South Strabane Township, PA -- Note added 10/1/14 20:49",http://southstrabane.com/,6/6/13 18:08
southwebercity.com,,,,Local,,Utah,"South Weber City, UT -- Note added 8/25/14 12:14",http://www.southwebercity.com/,6/6/13 18:08
spaldingcounty.com,,,,County,,Georgia,"Spalding County, Ga -- Note added 8/25/15 16:08",http://spaldingcounty.com/,6/6/13 18:08
spenceriowacity.com,,,,Local,,Iowa,"Spencer, Ia -- Note added 8/26/15 13:49",http://spenceriowacity.com/,6/6/13 18:08
spotswoodboro.com,,,,Local,,New Jersey,"borough of Spotswood, New Jersey -- Note added 9/16/15 18:59",http://spotswoodboro.com/,6/6/13 18:08
springdalesc.com,,,,Local,,South Carolina,"springdale, sc -- Note added 8/28/15 15:34",http://www.springdalesc.com/,6/6/13 18:08
springettsbury.com,,,,Local,,Pennsylvania,"Springettsbury Township, PA -- Note added 10/1/14 20:51",http://www.springettsbury.com/,6/6/13 18:08
springfieldvt.govoffice2.com,,,,Local,,Vermont,"Town of Springfield, VT -- Note added 8/15/14 14:23",http://www.springfieldvt.govoffice2.com/,6/6/13 18:09
springgroveboro.com,,,,Local,,Pennsylvania,"Spring Grove Borough, PA -- Note added 10/1/14 20:59",http://springgroveboro.com/,6/6/13 18:08
springgrovemn.com,,,,Local,,Minnesota,"Spring Grove, MN -- Note added 6/2/15 1:31",http://www.springgrovemn.com/,6/6/13 18:08
springhillks.com,,,,Local,,Kansas,"City of Spring Hill, KS -- Note added 7/10/14 5:36",http://springhillks.com/,6/6/13 18:08
springhillla.com,,,,Local,,Louisiana,"Springhill, LA -- Note added 8/24/15 15:44",http://www.springhilllouisiana.gov/,6/6/13 18:08
springlakehts.com,,,,Local,,New Jersey,"springlake heights, nj -- Note added 9/16/15 18:57",http://springlakehts.com/,6/6/13 18:08
springlaketownship.com,,,,Local,,Minnesota,"Spring Lake Township, MN -- Note added 6/2/15 1:32",http://www.springlaketownship.com/,6/6/13 18:08
springsgov.com,,,,Local,,Colorado,"City of Colorado Springs, CO -- Note added 7/14/14 6:23",http://springsgov.com/,6/6/13 18:08
springtwp.com,,,,Local,,Ohio,"Springfield Township, Summit County, OH -- Note added 3/27/14 18:33",#N/A,6/6/13 18:08
springvaletownship.com,,,,Local,,Minnesota,"Springvale Township, Cambridge, MN -- Note added 3/20/14 17:12",http://www.springvaletownship.com/,6/6/13 18:08
stacyville.com,,,,Local,,Iowa,"Stacyville, Ia -- Note added 8/26/15 13:49",http://stacyville.com/Pages/index.html,6/6/13 18:08
stagatha.com,,,,Local,,Maine,"st agatha, me -- Note added 8/27/15 20:00",http://stagatha.com/,6/6/13 18:08
stalbanstown.com,,,,Local,,Vermont,"Town of St. Albans, VT -- Note added 8/15/14 14:24",http://www.stalbanstown.com/,6/6/13 18:08
stalbansvt.com,,,,Local,,Vermont,"City of Saint Albans, VT -- Note added 8/15/14 14:25",http://www.stalbansvt.com/,6/6/13 18:08
stalbanswv.com,,,,Local,,West Virginia,"City of St. Albans, WV -- Note added 3/31/14 13:36",http://stalbanswv.com/,6/6/13 18:08
stanfordtownship.com,,,,Local,,Minnesota,"Stanford Township, Isanti County, MN -- Note added 6/2/15 1:35",http://www.stanfordtownship.com/,6/6/13 18:08
startwithyourheart.com,,,,State,,,North Carolina's Justus-Warren Heart Disease and Stroke Prevention Task Force -- Note added 11/10/15 20:35,#N/A,6/6/13 18:08
statenislandusa.com,,,,State,,New York,"Staten Island Borough President, New York, NY -- Note added 11/20/13 18:23",http://www.statenislandusa.com/,11/20/13 18:22
staugbch.com,,,,Local,,Florida,"The City of Augustine Beach, FL -- Note added 7/1/15 19:01",http://staugbch.com/,6/6/13 18:08
staugustamn.com,,,,Local,,Minnesota,"City of St. Augusta, MN -- Note added 8/5/13 18:43",http://www.staugustamn.com/,6/6/13 18:09
stclair.govoffice2.com,,,,Local,,Minnesota,"City of St. Clair, MN -- Note added 6/2/15 1:40",http://www.stclair.govoffice2.com/,6/6/13 18:09
